"participant_code","mode_survey","assign_date","assign_week_day","actual_date","actual_week_day","actual_hour","age_or_range","age_or_mid_range","gender","full_or_part_time","work_role","edu","indiv_or_family_income","income_mid_range","place_birth","district","ethnicity","permanent_residence","num_usual_contacts","include_all_contacts","num_left_out","num_diary_contact","age_weights","houseSize","distance","weights"
75429549,1,349,4,369.432488425868,0,10,2,"41-65",0,999,6,"secondary",2,"<10k",1,15,1,1,3,997,50,2,11.3636363636364,"3",0.748394875644313,1
75567561,1,352,7,370.69767361111,0,16,1,">65",0,999,6,"secondary",999,"unknown",997,11,1,1,7,1,9001,7,18.9035916824197,">=5",0.976701859504625,1
75567684,1,424,2,434.436331018573,0,10,1,"11-19",0,1,4,"primary",2,"20-39k",2,12,1,1,4,1,9001,34,27.9329608938547,"4",0.50155593877776,1
75580612,1,333,2,348.654861111077,0,15,1,"41-65",1,1,5,"primary",999,"<10k",2,14,1,2,3,997,5,4,10.6837606837607,"3",0.905397289930902,1
75583332,0,375,2,375.619166666642,0,14,1,"11-19",0,999,999,"unknown",2,"unknown",1,14,1,1,3,1,9001,2,20.0400801603206,"3",0.295970276815937,1
75584042,1,352,7,369.510763888946,0,12,2,"41-65",0,1,1,"secondary",2,">=40k",1,8,1,1,3,1,9001,5,10.6837606837607,"3",0.434628009840604,1
75606099,0,323,6,323.013217592612,1,0,2,"41-65",1,999,999,"secondary",999,"unknown",1,11,1,1,3,1,9001,2,14.5348837209302,"3",0.296987979374375,1
75622875,0,328,4,334.695520833367,0,16,2,"41-65",1,999,999,"postsec",2,">=40k",2,5,1,1,2,997,20,11,18.9035916824197,"2",0.189779131703797,1
75747938,0,377,4,375.82233796292,0,19,1,"21-40",1,2,1,"postsec",2,"10-19k",2,6,1,1,3,1,9001,2,12.970168612192,"3",0.202762886612892,1
75774827,0,85,6,88.0162384259747,0,0,1,"21-40",0,1,4,"secondary",1,"<10k",1,13,1,1,4,1,9001,3,16.4473684210526,"4",0.471402834757837,1
75802190,0,169,6,168.562789351796,0,13,2,"21-40",1,2,5,"postsec",1,"<10k",1,11,1,1,5,1,9001,6,12.9032258064516,">=5",0.246463883109237,1
75974112,1,43,6,83.7780671296641,0,18,1,"41-65",1,999,6,"primary",1,"<10k",1,11,1,1,2,1,9001,2,14.5348837209302,"2",0.897153128302617,1
76066410,0,314,4,314.685069444473,0,16,2,"41-65",1,1,997,"secondary",2,"20-39k",1,1,1,1,5,1,9001,5,12.2399020807834,">=5",0.681160062954648,1
76109939,0,332,1,332.971365740756,0,23,2,"41-65",1,2,1,"secondary",1,"10-19k",1,2,1,1,3,1,9001,7,12.2399020807834,"3",0.742985336594096,1
76126531,0,332,1,331.492118055583,1,11,2,"41-65",1,1,1,"secondary",999,"unknown",1,13,1,1,3,1,9001,6,10.6837606837607,"3",0.296987979374375,1
76189078,1,352,7,370.48291666666,0,11,2,"41-65",1,2,1,"secondary",1,"20-39k",1,3,1,1,3,1,9001,16,12.2399020807834,"3",0.639617273123221,1
76212658,1,373,7,400.745787037071,1,17,1,"11-19",1,999,4,"unknown",999,"unknown",1,17,1,1,5,997,15,4,20.0400801603206,">=5",0.235561519438697,1
76250789,1,35,5,83.4711574073881,0,11,1,"41-65",1,999,6,"secondary",1,"<10k",2,14,1,1,4,1,9001,3,18.9035916824197,"4",0.772132916963876,1
76281183,1,216,4,265.451064814813,0,10,1,"41-65",1,999,6,"postsec",1,"<10k",1,2,1,1,5,1,9001,32,18.9035916824197,">=5",0.544810537863536,1
76349818,1,397,3,431.495590277831,0,11,1,"0-10",1,1,4,"primary",2,">=40k",1,6,1,1,4,1,9001,5,23.5294117647059,"4",0.300846044710339,1
76739432,1,333,2,348.672858796315,0,16,1,"41-65",0,1,1,"postsec",1,">=40k",1,3,1,1,4,999,9001,22,14.5348837209302,"4",0.213549144946005,1
76973593,1,379,6,393.68769675924,1,16,1,"11-19",0,1,4,"primary",2,"20-39k",1,14,1,1,4,997,4,6,20.0400801603206,"4",0.371120969124194,1
77053784,0,365,6,366.973298611119,1,23,2,"0-10",0,999,999,"unknown",999,"unknown",1,6,1,1,4,997,5,2,23.5294117647059,"4",0.198525257827001,1
77133623,1,336,5,355.55232638889,0,13,1,"11-19",1,2,1,"primary",1,"<10k",1,13,1,1,6,1,9001,11,16.4473684210526,">=5",0.686377764876591,1
77166129,0,328,4,329.464236111147,0,11,2,"41-65",0,1,1,"postsec",999,"unknown",1,16,1,1,4,1,9001,7,12.2399020807834,"4",0.196812045807637,1
77355737,0,31,1,43.4865393518703,1,11,2,"41-65",1,2,1,"secondary",999,"unknown",1,2,1,1,2,1,9001,1,10.6837606837607,"2",0.278003881894735,1
77400450,0,60,2,60.5123379629804,0,12,2,"41-65",1,1,1,"secondary",2,"10-19k",2,8,1,1,4,1,9001,1,10.6837606837607,"4",0.760285525496401,1
77514857,0,357,5,363.411874999991,0,9,2,"11-19",1,1,4,"primary",1,"<10k",1,14,1,1,4,1,9001,13,20.0400801603206,"4",0.645160659992276,1
77647346,0,375,2,384.593842592556,0,14,1,"21-40",0,1,1,"postsec",1,"20-39k",1,2,1,1,3,997,4,21,12.970168612192,"3",0.130723519991485,1
77710158,0,22,6,24.0588888889179,0,1,1,"21-40",0,1,1,"postsec",1,"10-19k",1,17,1,1,4,997,10,3,15.3374233128834,"4",0.211812503370664,1
77725637,0,377,4,376.853819444426,0,20,2,"11-19",0,999,999,"primary",999,"unknown",1,17,1,1,8,1,9001,3,20.0400801603206,">=5",0.371749698137718,1
77748949,1,29,6,32.7014004630037,0,16,1,"41-65",0,2,3,"secondary",1,"<10k",1,3,1,1,4,997,20,8,14.5348837209302,"4",0.765445889139633,1
78027519,0,377,4,385.974687500042,0,23,2,"0-10",1,999,999,"primary",2,">=40k",1,1,1,1,4,997,30,7,23.5294117647059,"4",0.300846044710339,1
78151694,1,253,6,271.521539351903,0,12,2,"41-65",1,2,1,"primary",2,">=40k",1,13,1,1,2,997,15,18,11.3636363636364,"2",0.692731839557517,1
78274084,0,334,3,332.610682870378,0,14,2,"0-10",0,999,999,"primary",2,"unknown",1,14,1,1,4,1,9001,2,27.9329608938547,"4",0.272183866207816,1
78394560,1,99,6,105.743587962934,0,17,1,"41-65",1,999,6,"secondary",999,"unknown",2,2,1,1,2,1,9001,1,18.9035916824197,"2",0.396337280541258,1
78474807,0,370,4,370.704247685149,0,16,2,"0-10",0,999,999,"primary",999,"unknown",1,6,999,1,4,997,1,4,27.9329608938547,"4",0.272183866207816,1
78485378,1,13,4,28.7532986111473,0,18,1,"41-65",1,2,1,"primary",1,"<10k",1,6,1,1,2,999,9001,12,18.9035916824197,"2",0.897153128302617,1
78573105,0,331,7,337.991319444496,1,23,2,"11-19",0,1,4,"secondary",1,"<10k",1,2,1,1,3,1,9001,4,20.0400801603206,"3",0.231987842433329,1
78658758,0,85,6,85.6810879629338,1,16,1,"41-65",1,1,1,"secondary",1,"20-39k",1,11,1,1,1,997,6,5,11.3636363636364,"1",0.463729833261997,1
78692773,1,352,7,369.44478009257,0,10,1,"0-10",1,999,4,"primary",2,"<10k",1,17,1,1,4,997,20,8,23.5294117647059,"4",0.624757462324061,1
78724340,0,328,4,329.532233796315,0,12,2,"41-65",0,999,999,"postsec",2,"10-19k",1,2,1,1,2,1,9001,12,14.5348837209302,"2",0.449633056913041,1
78733428,0,340,2,350.648680555518,0,15,2,"41-65",1,999,999,"postsec",999,"unknown",1,5,1,1,5,1,9001,3,11.3636363636364,">=5",0.218229288357148,1
78745890,1,320,3,355.670729166712,0,16,2,"41-65",1,1,1,"unknown",2,"<10k",2,9,1,1,4,997,2,2,10.6837606837607,"4",0.922231385299459,1
78754706,1,206,1,259.732488425914,0,17,1,"11-19",1,1,1,"secondary",1,"10-19k",1,9,1,1,3,997,1000,20,16.4473684210526,"3",0.333585496635482,1
78845538,1,317,7,354.694791666698,0,16,1,"41-65",1,2,5,"secondary",2,"20-39k",1,13,1,1,3,999,9001,14,11.3636363636364,"3",0.639617273123221,1
78917226,0,10,1,27.7008217592957,0,16,1,"21-40",0,999,999,"postsec",999,"unknown",1,13,1,1,4,1,9001,8,16.4473684210526,"4",0.0627597675321427,1
79073292,1,352,7,369.488912036992,0,11,1,"0-10",1,1,4,"primary",2,"unknown",1,10,1,1,4,997,30,18,27.9329608938547,"4",0.279700314021079,1
79105910,0,339,1,339.949016203755,0,22,2,"41-65",0,999,999,"postsec",1,"10-19k",2,6,1,2,2,997,5,1,14.5348837209302,"2",0.449633056913041,1
79151233,1,336,5,368.505578703713,0,12,1,"41-65",1,999,5,"secondary",2,"10-19k",997,18,1,1,3,997,10,4,14.5348837209302,"3",0.742985336594096,1
79300630,0,115,1,135.053796296241,1,1,1,"41-65",0,1,1,"postsec",999,"unknown",1,6,1,1,1,1,9001,1,12.3762376237624,"1",0.0981384960631961,1
79325993,0,351,6,355.33613425924,0,8,2,"21-40",1,1,1,"postsec",1,"10-19k",1,13,1,1,4,997,5,9,15.3374233128834,"4",0.218161508577712,1
79384042,1,24,1,83.6731134259608,0,16,1,"41-65",0,2,5,"postsec",999,"20-39k",1,14,1,1,3,997,30,4,18.9035916824197,"3",0.354963754587636,1
79490344,1,373,7,391.481203703675,0,11,1,"0-10",0,999,4,"primary",2,"20-39k",1,6,1,1,5,997,8,8,23.5294117647059,">=5",0.502720677342996,1
79557575,1,216,4,260.527326388867,1,12,1,"41-65",1,2,1,"secondary",1,"<10k",1,13,1,1,2,997,30,12,18.9035916824197,"2",0.622777679709692,1
79572942,1,336,5,364.53560185188,0,12,1,"41-65",1,2,1,"secondary",1,"10-19k",1,15,1,1,11,997,100,10,11.3636363636364,">=5",0.85853341247273,1
79586105,0,356,4,357.91552083334,0,21,2,"41-65",0,1,1,"postsec",2,">=40k",1,13,1,1,2,1,9001,10,11.3636363636364,"2",0.184061662837706,1
79679001,0,328,4,343.591562499991,0,14,2,"41-65",0,1,2,"postsec",1,">=40k",1,2,1,1,4,1,9001,12,11.3636363636364,"4",0.213549144946005,1
79726647,1,216,4,265.464988425956,0,11,1,">65",1,999,5,"secondary",2,"20-39k",1,14,1,1,4,999,9001,8,7.96178343949044,"4",0.987836456535164,1
79740749,1,28,5,29.796851851861,1,19,2,"21-40",1,1,3,"postsec",1,"10-19k",2,13,1,1,4,1,9001,7,12.3762376237624,"4",0.140632426740617,1
79834335,0,316,6,319.798182870378,0,19,2,"41-65",1,999,999,"postsec",2,">=40k",1,5,1,1,3,1,9001,4,14.5348837209302,"3",0.204444576520989,1
79884110,1,336,5,348.506041666726,0,12,1,">65",0,1,6,"secondary",2,"20-39k",1,17,1,1,3,997,65,11,7.96178343949044,"3",0.986166739240188,1
80052567,0,86,7,90.7543287037406,0,18,1,"11-19",1,999,999,"secondary",2,">=40k",1,2,1,1,4,997,10,11,16.4473684210526,"4",0.131675508402576,1
80080199,1,216,4,264.73616898153,0,17,1,"41-65",1,999,5,"postsec",2,"20-39k",1,5,1,1,5,997,3,34,11.3636363636364,">=5",0.407511066871696,1
80281187,0,356,4,356.872500000056,0,20,2,"11-19",1,2,1,"postsec",1,"10-19k",2,17,1,1,3,1,9001,1,16.4473684210526,"3",0.138788984720767,1
80581246,1,334,3,368.486157407402,0,11,2,"41-65",0,1,1,"primary",1,"10-19k",1,14,1,1,2,1,9001,3,18.9035916824197,"2",0.887176036592876,1
80595998,1,333,2,364.508726851898,0,12,1,"41-65",0,2,1,"secondary",1,"10-19k",2,6,1,999,5,1,9001,2,11.3636363636364,">=5",0.770179650308475,1
80651740,0,115,1,115.01582175924,0,0,1,"41-65",1,999,999,"secondary",2,">=40k",1,9,1,1,3,1,9001,5,11.3636363636364,"3",0.443894430220046,1
80684232,0,18,2,15.8864930556156,1,21,2,"11-19",0,1,1,"secondary",1,"10-19k",1,18,1,1,4,1,9001,12,16.4473684210526,"4",0.236752524960977,1
80692557,0,115,1,116.390173611115,0,9,2,"41-65",1,1,1,"postsec",999,"unknown",1,5,1,1,4,997,20,3,10.6837606837607,"4",0.202827123369723,1
80797993,1,317,7,354.71692129632,0,17,1,">65",1,999,6,"postsec",1,"<10k",2,6,1,1,2,1,9001,2,7.96178343949044,"2",0.974226210383429,1
81021136,0,351,6,348.723229166702,0,17,2,"21-40",1,1,1,"secondary",1,"10-19k",1,11,1,1,5,1,9001,9,15.3374233128834,">=5",0.487418166061705,1
81170956,0,31,1,30.5305208333302,1,12,1,"41-65",0,1,6,"postsec",1,"10-19k",1,6,1,1,3,997,15,2,11.3636363636364,"3",0.344549353623626,1
81318554,0,314,4,314.666909722262,0,16,2,"0-10",0,999,999,"unknown",2,">=40k",1,2,1,1,5,1,9001,6,23.5294117647059,">=5",0.339275651352309,1
81336290,1,320,3,337.711481481441,1,17,1,"21-40",0,1,1,"postsec",1,">=40k",1,16,1,1,3,997,5,17,12.970168612192,"3",0.0381517130651662,1
81491276,1,99,6,112.473171296297,0,11,1,"0-10",1,999,4,"primary",2,"10-19k",1,10,1,1,4,1,9001,3,27.9329608938547,"4",0.609126560864834,1
81669050,0,346,1,346.799467592617,0,19,1,"41-65",0,1,1,"postsec",1,"20-39k",1,2,1,1,5,1,9001,4,11.3636363636364,">=5",0.398459954309361,1
81832556,0,366,7,364.44222222222,0,10,2,"11-19",1,999,999,"primary",2,">=40k",1,16,1,1,3,1,9001,1,20.0400801603206,"3",0.299866982820411,1
81947762,0,379,6,379.903842592612,1,21,1,"0-10",0,1,4,"primary",1,"<10k",1,11,1,1,4,1,9001,2,27.9329608938547,"4",0.484638412341434,1
81972597,0,28,5,29.4490393518936,1,10,1,"41-65",0,1,1,"secondary",1,"20-39k",1,11,1,1,1,1,9001,5,14.5348837209302,"1",0.454387674949152,1
82027979,1,336,5,368.678414351889,0,16,1,">65",0,999,6,"secondary",2,"<10k",2,6,1,1,2,997,40,2,7.96178343949044,"2",0.991233701394878,1
82155858,0,331,7,332.791307870415,0,18,2,"11-19",1,1,1,"secondary",1,"<10k",1,3,1,1,5,1,9001,6,16.4473684210526,">=5",0.39163154378447,1
82344245,1,317,7,337.500312500051,1,12,1,"41-65",0,999,6,"secondary",1,"<10k",1,3,1,1,8,997,20,7,18.9035916824197,">=5",0.734962281023898,1
82383061,1,336,5,368.524837962934,0,12,1,"0-10",1,1,4,"primary",2,">=40k",1,2,1,1,4,997,9001,3,27.9329608938547,"4",0.300846044710339,1
82618644,1,25,2,28.7301273148041,0,17,1,">65",1,999,6,"postsec",1,"20-39k",1,17,1,1,2,1,9001,16,18.9035916824197,"2",0.95598858696992,1
82846363,1,352,7,370.631574074039,0,15,1,"0-10",0,999,999,"unknown",2,"20-39k",1,17,999,1,5,1,9001,7,23.5294117647059,">=5",0.533089304593754,1
82972110,1,355,3,370.603252314846,0,14,1,"0-10",0,1,4,"primary",2,"20-39k",1,13,1,1,4,1,9001,6,27.9329608938547,"4",0.479556518013483,1
82976814,0,42,5,41.4769907407463,0,11,2,"21-40",1,1,1,"postsec",1,"20-39k",1,13,1,1,2,997,10,1,12.9032258064516,"2",0.124590760316133,1
83079913,0,210,5,210.97274305555,0,23,2,"41-65",1,1,1,"postsec",2,">=40k",1,1,1,1,3,1,9001,9,10.6837606837607,"3",0.204444576520989,1
83473702,0,351,6,351.551574074081,1,13,1,"0-10",0,999,1,"primary",999,"10-19k",1,7,1,1,5,1,9001,9,23.5294117647059,">=5",0.491272880133709,1
83498309,0,318,1,320.947037036996,0,22,1,"41-65",0,1,1,"secondary",1,"10-19k",1,16,1,1,3,997,15,4,10.6837606837607,"3",0.73573569112561,1
83550791,1,98,5,105.77436342591,0,18,1,">65",1,999,6,"postsec",1,"20-39k",1,1,1,1,4,1,9001,23,7.96178343949044,"4",0.963162354955702,1
83650268,1,333,2,368.513437499991,0,12,2,"41-65",1,1,1,"postsec",999,"unknown",1,2,1,1,6,1,9001,11,10.6837606837607,">=5",0.234457061774168,1
83732108,0,377,4,384.977199074114,0,23,2,"0-10",0,1,4,"primary",2,"10-19k",1,15,1,1,5,997,60,5,27.9329608938547,">=5",0.622159089779197,1
83766141,1,32,2,83.4258101851447,0,10,1,">65",0,999,6,"secondary",1,"20-39k",1,7,1,1,2,997,3,2,18.9035916824197,"2",0.984843409445972,1
83914388,0,141,6,138.763668981497,0,18,1,"21-40",0,1,1,"secondary",1,"10-19k",1,6,1,1,5,997,2,1,12.9032258064516,">=5",0.478024175615495,1
83986437,1,352,7,369.45528935187,0,10,1,"0-10",1,999,4,"primary",2,"<10k",1,6,1,1,5,997,10,24,23.5294117647059,">=5",0.646226524064282,1
84252995,1,320,3,351.729409722262,1,17,1,">65",0,999,6,"postsec",1,"10-19k",1,2,1,1,2,1,9001,1,7.96178343949044,"2",0.952342292072157,1
84657836,0,356,4,355.386087963008,0,9,2,"41-65",0,1,1,"postsec",2,">=40k",1,6,1,1,2,1,9001,5,10.6837606837607,"2",0.184061662837706,1
84696974,1,333,2,368.674548611161,0,16,1,"41-65",0,999,3,"secondary",1,"<10k",2,12,1,999,4,997,10,5,11.3636363636364,"4",0.765445889139633,1
84786896,1,206,1,271.503495370387,0,12,1,">65",0,1,6,"secondary",999,"unknown",1,13,1,1,2,997,6,1,18.9035916824197,"2",0.963466078720426,1
84835192,1,35,5,83.6269675926305,0,15,1,"41-65",0,1,1,"secondary",999,"unknown",1,16,1,1,3,999,9001,4,14.5348837209302,"3",0.40958778582582,1
84836384,0,353,1,354.383819444454,0,9,2,"21-40",1,1,1,"postsec",1,"10-19k",1,18,1,1,5,1,9001,6,15.3374233128834,">=5",0.234385752930903,1
85006266,1,29,6,36.7636574073695,1,18,1,"41-65",0,1,1,"secondary",999,"10-19k",1,15,1,1,4,999,9001,10,10.6837606837607,"4",0.641754862645718,1
85062676,0,323,6,325.988275462994,0,23,2,"41-65",1,2,3,"postsec",1,"20-39k",1,6,1,1,3,1,9001,10,10.6837606837607,"3",0.363624091385839,1
85219503,0,339,1,336.763680555508,0,18,2,"0-10",1,999,999,"primary",999,"unknown",1,2,1,1,3,1,9001,2,23.5294117647059,"3",0.261410369802102,1
85231372,1,24,1,36.7457060185261,1,17,1,">65",1,999,5,"primary",1,"<10k",2,2,1,1,1,1,9001,2,7.96178343949044,"1",0.994884322091074,1
85270245,0,323,6,321.594421296264,0,14,1,"21-40",1,999,999,"postsec",2,">=40k",997,13,1,1,5,997,20,5,12.9032258064516,">=5",0.077943325128538,1
85274949,1,334,3,407.622187500005,1,14,1,"41-65",1,2,1,"secondary",1,"<10k",2,8,1,1,2,1,9001,11,14.5348837209302,"2",0.622777679709692,1
85278749,0,28,5,29.9936689814786,1,23,1,"41-65",1,999,999,"secondary",2,">=40k",1,14,1,1,3,997,15,3,11.3636363636364,"3",0.318862111652095,1
85315463,1,32,2,83.6618055555737,0,15,1,"41-65",1,2,1,"secondary",1,"<10k",2,12,1,1,7,997,3,8,12.2399020807834,">=5",0.81735084313532,1
85430619,0,314,4,312.785312499967,0,18,1,"0-10",0,999,999,"primary",1,"<10k",1,13,1,1,4,1,9001,3,23.5294117647059,"4",0.61589698366556,1
85601735,1,101,1,105.786944444408,0,18,1,"41-65",0,999,6,"postsec",1,"<10k",1,5,1,1,3,1,9001,9,14.5348837209302,"3",0.489176102226372,1
85660649,1,320,3,355.507395833381,0,12,1,">65",0,999,6,"secondary",1,"<10k",1,3,1,1,1,999,9001,8,7.96178343949044,"1",0.990390368555367,1
85756290,0,366,7,366.938981481479,1,22,2,"0-10",0,1,4,"primary",999,"unknown",1,2,1,1,5,997,3,1,27.9329608938547,">=5",0.193956641476047,1
86072707,0,10,1,13.9763888888992,0,23,2,"21-40",1,1,1,"secondary",1,"10-19k",1,6,1,1,3,1,9001,4,12.970168612192,"3",0.441335765502981,1
86293261,0,340,2,338.282835648162,1,6,1,"0-10",0,1,4,"primary",999,">=40k",2,1,1,1,5,1,9001,2,23.5294117647059,">=5",0.210514558617215,1
86544485,0,323,6,321.909837962943,0,21,2,"21-40",1,1,1,"postsec",1,">=40k",1,18,1,1,5,997,30,2,15.3374233128834,">=5",0.077943325128538,1
86572350,1,392,5,400.548518518568,1,13,1,"0-10",1,999,4,"primary",2,"<10k",1,18,1,1,4,999,9001,3,23.5294117647059,"4",0.494039359451971,1
86750143,1,349,4,368.708657407435,0,17,1,"0-10",1,999,999,"unknown",2,"20-39k",2,17,1,1,5,1,9001,7,23.5294117647059,">=5",0.542440868344492,1
87001881,1,102,2,110.508865740732,0,12,1,"41-65",1,999,5,"secondary",999,"unknown",1,2,1,1,4,999,9001,13,14.5348837209302,"4",0.441433734002036,1
87088262,0,18,2,19.4834027778124,0,11,1,"21-40",1,1,1,"postsec",1,"10-19k",1,3,1,1,3,997,6,1,12.9032258064516,"3",0.202762886612892,1
87169149,0,379,6,386.161770833307,1,3,2,"0-10",1,999,3,"primary",999,"unknown",1,13,1,1,5,1,9001,1,27.9329608938547,">=5",0.199906170924935,1
87185536,0,370,4,375.590358796297,0,14,2,"21-40",1,2,3,"postsec",2,"10-19k",1,2,1,1,3,997,10,7,12.970168612192,"3",0.202762886612892,1
87190434,0,379,6,379.760162036982,1,18,1,"0-10",1,999,999,"primary",999,"unknown",1,10,1,1,4,997,4,2,23.5294117647059,"4",0.185490374432433,1
87196929,0,392,5,391.589039351908,0,14,1,"21-40",0,1,1,"postsec",1,"20-39k",1,15,1,1,4,1,9001,7,12.9032258064516,"4",0.141623058753699,1
87330549,1,336,5,348.488379629678,0,11,1,"41-65",0,1,1,"secondary",1,"10-19k",2,18,1,1,3,1,9001,10,12.2399020807834,"3",0.73573569112561,1
87331254,0,331,7,331.520208333386,1,12,1,"41-65",1,999,999,"primary",2,"20-39k",1,5,1,1,4,1,9001,3,14.5348837209302,"4",0.779673891875305,1
87452223,1,355,3,371.447384259314,0,10,1,"21-40",0,1,4,"postsec",999,"unknown",1,1,1,1,4,1,9001,3,15.3374233128834,"4",0.0627597675321427,1
87490160,1,333,2,354.619560185238,0,14,1,"41-65",0,1,1,"secondary",2,"10-19k",2,16,1,2,3,999,9001,2,11.3636363636364,"3",0.73573569112561,1
87746186,0,375,2,370.751666666707,0,18,2,"0-10",0,999,999,"unknown",999,"unknown",1,9,1,1,3,997,30,12,23.5294117647059,"3",0.277959691071979,1
87898918,1,145,3,259.52888888889,0,12,1,"41-65",1,999,6,"secondary",2,"unknown",2,8,1,1,3,1,9001,8,18.9035916824197,"3",0.418715722448436,1
87909822,0,339,1,339.858194444445,0,20,1,"41-65",0,1,1,"postsec",1,">=40k",1,2,1,1,4,997,2,2,14.5348837209302,"4",0.213549144946005,1
87917134,0,334,3,335.679143518559,0,16,2,"41-65",1,2,1,"secondary",2,"<10k",1,14,1,1,2,997,35,4,11.3636363636364,"2",0.737882070356606,1
88005481,1,333,2,354.598900462966,0,14,1,"41-65",1,999,5,"secondary",2,"10-19k",2,16,1,1,3,997,8,3,10.6837606837607,"3",0.742985336594096,1
88128462,1,373,7,406.7487384259,0,17,1,"11-19",0,999,4,"primary",999,"unknown",1,17,1,1,4,997,10,11,20.0400801603206,"4",0.289970501207966,1
88138203,1,5,3,15.548495370429,1,13,1,"21-40",0,2,3,"secondary",1,"10-19k",1,12,1,1,5,997,15,7,15.3374233128834,">=5",0.349418874340081,1
88255952,0,356,4,357.668703703675,0,16,1,"41-65",0,1,1,"postsec",1,">=40k",1,5,1,1,4,1,9001,9,11.3636363636364,"4",0.213549144946005,1
88320215,0,352,7,355.768206018489,0,18,2,"21-40",0,1,1,"postsec",1,"20-39k",1,10,1,1,4,1,9001,5,12.9032258064516,"4",0.141623058753699,1
88325559,0,43,6,42.7438425925793,0,17,2,"41-65",1,999,999,"postsec",999,"unknown",1,3,1,1,4,997,50,4,12.2399020807834,"4",0.202827123369723,1
88326854,1,32,2,91.5666435185121,0,13,1,"21-40",0,1,1,"postsec",1,"10-19k",1,15,1,1,4,1,9001,21,15.3374233128834,"4",0.211812503370664,1
88405608,1,21,5,28.7177777778124,0,17,1,"21-40",1,999,4,"secondary",2,"20-39k",2,11,1,1,5,999,9001,4,15.3374233128834,">=5",0.368611587553512,1
88413265,0,111,4,112.284733796259,0,6,1,"21-40",0,1,1,"postsec",1,"10-19k",1,13,1,1,3,1,9001,6,15.3374233128834,"3",0.196749243892774,1
88500643,0,314,4,315.483379629673,0,11,2,"21-40",1,1,5,"postsec",1,"10-19k",1,5,1,1,5,1,9001,16,12.970168612192,">=5",0.234385752930903,1
88570943,1,23,7,28.7911805555923,0,18,1,"41-65",1,1,6,"secondary",999,"unknown",1,2,1,1,1,1,9001,14,18.9035916824197,"1",0.374384546595368,1
88700905,1,349,4,348.730127314804,0,17,1,"41-65",1,1,5,"primary",999,"unknown",2,10,1,1,5,997,50,6,12.2399020807834,">=5",0.728762461195044,1
88729992,1,334,3,354.506805555546,0,12,1,">65",0,999,999,"secondary",2,"10-19k",2,6,1,1,3,999,9001,2,7.96178343949044,"3",0.991461453997558,1
88869875,1,320,3,337.740520833293,1,17,1,">65",1,1,5,"postsec",2,"10-19k",2,2,1,1,2,1,9001,3,7.96178343949044,"2",0.954021054050599,1
88871210,0,23,7,23.9945370369824,1,23,2,"41-65",1,1,1,"secondary",2,"10-19k",1,9,1,1,4,1,9001,1,10.6837606837607,"4",0.6503574770282,1
88995932,0,366,7,366.900509259314,1,21,2,"0-10",1,1,4,"primary",1,"<10k",1,3,1,1,5,997,30,10,23.5294117647059,">=5",0.517207868024234,1
89181039,0,311,1,308.701516203699,0,16,2,"11-19",1,999,999,"secondary",2,"10-19k",1,17,1,1,3,1,9001,1,16.4473684210526,"3",0.333585496635482,1
89202614,1,113,6,118.775868055527,0,18,1,"41-65",1,999,6,"primary",999,"unknown",2,12,1,1,11,1,9001,18,18.9035916824197,">=5",0.824127655929067,1
89300315,0,346,1,343.614803240751,0,14,2,"21-40",1,1,1,"postsec",1,"10-19k",2,1,1,1,4,997,5,12,12.9032258064516,"4",0.218161508577712,1
89306456,1,86,7,105.733657407458,0,17,1,"0-10",0,999,999,"primary",2,">=40k",1,11,1,1,5,1,9001,19,23.5294117647059,">=5",0.312557022757446,1
89542296,0,413,5,413.934155092575,0,22,1,"41-65",0,2,3,"postsec",999,"unknown",2,12,1,1,7,997,3,1,12.2399020807834,">=5",0.244487437221902,1
89781724,1,392,5,410.68550925923,0,16,1,"11-19",1,1,4,"secondary",2,"unknown",2,9,1,1,4,997,8,15,20.0400801603206,"4",0.120373161292531,1
89788386,1,113,6,118.454143518466,0,10,1,"41-65",1,2,999,"secondary",1,"<10k",2,1,999,1,6,1,9001,15,10.6837606837607,">=5",0.803102479749234,1
89881612,1,23,7,25.5401620370103,0,12,1,">65",1,1,5,"primary",1,"<10k",2,9,1,1,3,1,9001,4,7.96178343949044,"3",0.997500983515824,1
89989315,1,333,2,354.516932870378,0,12,1,"41-65",0,999,6,"postsec",2,"20-39k",1,4,1,1,2,1,9001,1,18.9035916824197,"2",0.334034589506142,1
90000869,0,209,4,208.392962962971,0,9,2,"0-10",1,999,999,"primary",2,"20-39k",1,6,1,1,3,997,4,5,27.9329608938547,"3",0.465828378092386,1
90218127,1,373,7,390.699085648172,0,16,1,"21-40",0,999,3,"secondary",2,">=40k",1,18,1,1,2,1,9001,12,12.3762376237624,"2",0.160706385233732,1
90291648,0,318,1,320.509722222225,0,12,2,"41-65",1,1,1,"postsec",1,"20-39k",1,6,1,1,2,1,9001,2,12.2399020807834,"2",0.342455396260207,1
90311026,1,113,6,118.467245370382,0,11,1,"41-65",1,1,1,"secondary",1,"<10k",2,9,1,1,4,997,26,42,14.5348837209302,"4",0.772132916963876,1
90340922,1,81,2,91.7056134259328,0,16,2,"41-65",0,999,6,"primary",2,"10-19k",1,3,1,1,3,1,9001,9,18.9035916824197,"3",0.896127361291811,1
