participant_code,age_weights
49616996,20.0400801603206
49658715,12.2399020807834
49875021,12.9032258064516
49924420,12.9032258064516
49995427,20.0400801603206
50008060,23.5294117647059
50042587,12.2399020807834
50074653,12.3762376237624
50084327,23.5294117647059
50139229,12.970168612192
50322326,12.2399020807834
50386662,14.5348837209302
50440925,15.3374233128834
50513512,11.3636363636364
50519942,12.2399020807834
50618404,15.3374233128834
50668489,27.9329608938547
50738539,14.5348837209302
50883182,7.96178343949044
50895211,20.0400801603206
50919735,10.6837606837607
51017991,14.5348837209302
51105699,12.970168612192
51267470,10.6837606837607
51273253,27.9329608938547
51480006,15.3374233128834
51570411,12.9032258064516
51580764,12.970168612192
51621637,12.970168612192
51675219,12.9032258064516
51688983,12.2399020807834
51758126,23.5294117647059
51804787,12.9032258064516
51816850,20.0400801603206
51971408,12.970168612192
51996739,12.970168612192
52252915,18.9035916824197
52465278,20.0400801603206
52514473,23.5294117647059
52526919,27.9329608938547
52538370,12.970168612192
52644438,10.6837606837607
52807309,12.2399020807834
52880532,11.3636363636364
53035837,16.4473684210526
53130951,12.9032258064516
53193716,16.4473684210526
53326127,14.5348837209302
53329656,15.3374233128834
53475379,15.3374233128834
53478679,7.96178343949044
53506126,10.6837606837607
53631408,12.9032258064516
53689754,15.3374233128834
53802698,12.9032258064516
53811246,7.96178343949044
53894905,12.2399020807834
53976593,12.9032258064516
54066249,12.970168612192
54148231,11.3636363636364
54164281,12.2399020807834
54263537,12.3762376237624
54279943,23.5294117647059
54352448,23.5294117647059
54378468,15.3374233128834
54470030,18.9035916824197
54550414,11.3636363636364
54643422,23.5294117647059
54775752,15.3374233128834
54787848,23.5294117647059
54970399,10.6837606837607
55157168,12.3762376237624
55212238,12.970168612192
55235710,20.0400801603206
55257573,14.5348837209302
55327162,12.3762376237624
55349938,12.9032258064516
55377154,27.9329608938547
55603182,12.2399020807834
55607039,12.9032258064516
55646398,23.5294117647059
55646506,18.9035916824197
55697547,16.4473684210526
55774986,18.9035916824197
55787046,20.0400801603206
55816958,18.9035916824197
55860631,12.970168612192
56046687,23.5294117647059
56107256,15.3374233128834
56189352,12.3762376237624
56216631,12.970168612192
56268855,14.5348837209302
56299382,18.9035916824197
56303770,16.4473684210526
56317255,18.9035916824197
56633857,20.0400801603206
56656760,11.3636363636364
56725452,15.3374233128834
57065386,10.6837606837607
57128384,12.970168612192
57197274,14.5348837209302
57300101,23.5294117647059
57387685,12.3762376237624
57440023,20.0400801603206
57443819,20.0400801603206
57487336,23.5294117647059
57552032,15.3374233128834
57555724,15.3374233128834
57646962,23.5294117647059
57697220,12.970168612192
57896969,20.0400801603206
57928253,15.3374233128834
57938188,16.4473684210526
58163225,12.970168612192
58408751,15.3374233128834
58439159,7.96178343949044
58509536,20.0400801603206
58573950,12.970168612192
58577813,7.96178343949044
58753797,11.3636363636364
58784815,23.5294117647059
58971485,16.4473684210526
59035061,20.0400801603206
59108938,23.5294117647059
59199766,18.9035916824197
59235352,12.3762376237624
59379543,16.4473684210526
59400976,23.5294117647059
59460120,16.4473684210526
59544261,15.3374233128834
59720104,20.0400801603206
59741633,16.4473684210526
59783280,15.3374233128834
59824347,10.6837606837607
59861568,12.970168612192
60050415,12.970168612192
60150356,27.9329608938547
60178680,12.2399020807834
60192001,16.4473684210526
60307151,7.96178343949044
60332682,11.3636363636364
60430487,23.5294117647059
60492313,16.4473684210526
60588645,20.0400801603206
60638652,16.4473684210526
60746278,27.9329608938547
60749242,15.3374233128834
60786097,27.9329608938547
60869355,18.9035916824197
60944735,12.9032258064516
61051981,12.3762376237624
61143500,12.970168612192
61193493,12.2399020807834
61270511,18.9035916824197
61277462,11.3636363636364
61377782,10.6837606837607
61418435,18.9035916824197
61459785,27.9329608938547
61487886,7.96178343949044
61536246,12.970168612192
61711545,12.2399020807834
61743700,14.5348837209302
61767959,15.3374233128834
61770335,27.9329608938547
61780253,11.3636363636364
61949230,18.9035916824197
61983185,16.4473684210526
62010218,12.3762376237624
62011974,16.4473684210526
62132019,12.2399020807834
62135461,16.4473684210526
62176309,16.4473684210526
62310371,12.9032258064516
62323231,15.3374233128834
62568804,16.4473684210526
62591993,12.970168612192
62630853,27.9329608938547
62637506,12.9032258064516
62641559,18.9035916824197
62675382,12.970168612192
62691603,12.970168612192
62705764,12.2399020807834
62754155,15.3374233128834
62826765,23.5294117647059
63008192,20.0400801603206
63271948,18.9035916824197
63322807,7.96178343949044
63362095,15.3374233128834
63397236,18.9035916824197
63426566,11.3636363636364
63521733,11.3636363636364
63745362,23.5294117647059
63833365,14.5348837209302
63866678,11.3636363636364
64093003,10.6837606837607
64098064,15.3374233128834
64268051,12.9032258064516
64422886,23.5294117647059
64605820,27.9329608938547
64643736,27.9329608938547
64673278,23.5294117647059
64699726,12.9032258064516
64734639,15.3374233128834
64804978,15.3374233128834
64914252,12.3762376237624
64996187,15.3374233128834
65046116,20.0400801603206
65119412,27.9329608938547
65126455,10.6837606837607
65147287,14.5348837209302
65326152,15.3374233128834
65576691,23.5294117647059
65614797,11.3636363636364
65669222,12.9032258064516
65878115,18.9035916824197
65888368,7.96178343949044
65894683,16.4473684210526
65971613,10.6837606837607
66037401,11.3636363636364
66044096,16.4473684210526
66097828,16.4473684210526
66166471,20.0400801603206
66168894,12.2399020807834
66529683,12.2399020807834
66751965,15.3374233128834
66856327,10.6837606837607
