participant_code,include_all_contacts,diary_contact_idx,contact_age_or_range,contact_age_or_mid_range,contact_gender,contact_member,skin_contact,non_physical_contact,total_time,house_contact,work_contact,school_contact,transport_contact,other_contact,how_often,record_time,record_date
11857415,1,1,2,18,1,997,1,2,5,9001,9001,9001,9001,997,3,736696.765972222,322
11857415,1,2,2,48,1,1,9001,2,4,1,9001,9001,9001,9001,1,736696.765972222,322
42555022,997,1,1,70,1,1,1,9001,5,1,9001,9001,9001,9001,1,736696.611805556,368
42555022,997,2,1,37,1,1,1,9001,5,1,9001,9001,9001,9001,1,736696.611805556,368
42555022,997,3,1,28,1,1,1,9001,4,1,9001,9001,9001,9001,1,736696.6125,368
42555022,997,4,1,53,2,997,9001,2,2,9001,9001,9001,9001,997,2,736696.6125,368
42555022,997,5,1,48,2,997,9001,2,3,9001,9001,9001,9001,997,3,736696.613194444,368
42555022,997,6,2,45,2,997,9001,2,2,9001,9001,9001,4,9001,2,736696.613194444,368
42555022,997,7,2,54,2,997,9001,2,4,9001,9001,9001,9001,997,2,736696.614583333,368
64699726,997,1,2,58,2,1,1,9001,3,1,9001,9001,9001,9001,1,736696.266666667,323
13344417,1,1,2,58,2,1,9001,2,5,9001,9001,3,9001,9001,1,736696.590277778,325
13344417,1,2,2,58,1,1,9001,2,5,1,9001,9001,9001,9001,1,736696.590972222,325
31377488,997,1,1,52,2,1,1,9001,5,1,9001,9001,9001,9001,1,736696.381944445,352
31377488,997,2,1,41,2,5,9001,2,5,9001,2,9001,9001,9001,1,736696.384027778,352
85270245,997,1,1,3,2,1,1,2,4,1,9001,9001,9001,9001,1,736696.593055556,321
85270245,997,2,1,1,1,1,1,2,5,1,9001,9001,9001,9001,1,736696.593055556,321
85270245,997,3,1,38,2,1,9001,2,5,1,9001,9001,9001,9001,1,736696.593055556,321
85270245,997,4,1,67,2,1,9001,2,4,1,9001,9001,9001,9001,1,736696.59375,321
85270245,997,5,1,35,1,1,1,2,5,1,9001,9001,9001,9001,1,736696.593055556,321
94917207,1,1,1,25,2,3,1,2,4,9001,9001,3,9001,9001,2,736696.457638889,326
94917207,1,2,1,23,2,3,9001,2,4,9001,9001,3,9001,9001,2,736696.458333333,326
94917207,1,3,2,13,1,5,1,9001,4,9001,2,9001,9001,9001,2,736696.458333333,326
94917207,1,4,2,48,2,1,1,2,4,1,9001,9001,9001,9001,1,736696.458333333,326
94917207,1,5,2,53,1,1,1,2,4,1,9001,9001,9001,9001,1,736696.459027778,326
86544485,997,1,2,23,2,5,9001,2,3,9001,2,9001,9001,9001,2,736696.908333333,321
86544485,997,2,2,38,2,5,9001,2,4,9001,2,9001,9001,9001,1,736696.909027778,321
49658715,1,1,2,38,2,1,1,9001,4,9001,9001,9001,9001,997,1,736696.972916667,323
49658715,1,2,2,43,2,5,9001,2,3,9001,2,9001,9001,9001,1,736696.967361111,323
49658715,1,3,2,23,2,5,9001,2,2,9001,2,9001,9001,9001,1,736696.968055556,323
49658715,1,4,2,48,2,997,9001,2,1,9001,9001,9001,9001,997,5,736696.969444444,323
49658715,1,5,2,38,2,997,9001,2,1,9001,9001,9001,9001,997,5,736696.970138889,323
49658715,1,6,2,18,2,997,9001,2,1,9001,9001,9001,9001,997,5,736696.970833333,323
49658715,1,7,2,23,1,997,9001,2,1,9001,9001,9001,9001,997,5,736696.971527778,323
49658715,1,8,2,23,1,997,9001,2,1,9001,9001,9001,9001,997,5,736696.974305556,323
49658715,1,9,2,23,1,997,9001,2,1,9001,9001,9001,9001,997,5,736696.975,323
49658715,1,10,2,48,2,997,9001,2,1,9001,9001,9001,9001,997,5,736696.975694445,323
69637785,1,1,1,12,2,1,1,9001,1,1,9001,9001,9001,9001,1,736696.927777778,321
69637785,1,2,2,43,2,1,1,9001,2,1,9001,9001,9001,9001,1,736696.928472222,321
69637785,1,3,2,33,1,5,9001,2,2,9001,2,9001,9001,9001,2,736696.929166667,321
69637785,1,4,2,28,2,5,9001,2,2,9001,2,9001,9001,9001,2,736696.929861111,321
11724464,1,1,2,25,1,997,9001,2,1,9001,9001,9001,9001,997,1,736696.527777778,368
11724464,1,2,2,45,2,997,9001,2,1,9001,9001,9001,9001,997,1,736696.528472222,368
11724464,1,3,2,35,1,997,9001,2,2,9001,9001,9001,9001,997,4,736696.528472222,368
11724464,1,4,2,35,1,997,9001,2,1,9001,9001,9001,9001,997,1,736696.528472222,368
11724464,1,5,1,24,1,1,1,9001,3,1,9001,9001,9001,9001,1,736696.529166667,368
11724464,1,6,2,45,2,997,9001,2,1,9001,9001,9001,9001,997,2,736696.529166667,368
11724464,1,7,1,27,2,1,1,9001,3,1,9001,9001,9001,9001,2,736696.529861111,368
11724464,1,8,1,58,1,1,1,9001,3,1,9001,9001,9001,9001,1,736696.529861111,368
80581246,1,1,1,60,1,5,9001,2,1,9001,2,9001,9001,9001,1,736696.485416667,368
80581246,1,2,1,55,2,1,1,9001,5,1,9001,9001,9001,9001,1,736696.485416667,368
80581246,1,3,1,50,999,5,9001,2,1,9001,2,9001,9001,9001,1,736696.485416667,368
67137517,1,1,2,43,2,5,9001,2,4,9001,2,9001,9001,9001,1,736696.84375,330
67137517,1,2,2,28,1,5,9001,9001,5,9001,2,9001,9001,9001,1,736696.847916667,330
67137517,1,3,2,33,2,5,9001,2,5,9001,2,9001,9001,9001,1,736696.848611111,330
85274949,1,1,1,65,1,5,9001,2,1,9001,2,9001,9001,9001,4,736696.618055556,407
85274949,1,2,1,60,1,997,9001,2,1,9001,9001,9001,9001,997,5,736696.61875,407
85274949,1,3,1,35,1,997,9001,2,1,9001,9001,9001,9001,997,5,736696.61875,407
85274949,1,4,1,25,2,997,9001,2,1,9001,9001,9001,9001,997,5,736696.61875,407
85274949,1,5,1,39,2,5,9001,2,1,9001,2,9001,9001,9001,1,736696.619444444,407
85274949,1,6,1,50,2,5,9001,2,1,9001,2,9001,9001,9001,1,736696.619444444,407
85274949,1,7,1,60,2,5,9001,2,1,9001,2,9001,9001,9001,999,736696.620833333,407
85274949,1,8,1,43,2,5,9001,2,1,9001,2,9001,9001,9001,1,736696.620833333,407
85274949,1,9,1,62,2,5,9001,2,1,9001,2,9001,9001,9001,1,736696.620833333,407
85274949,1,10,1,70,1,5,9001,2,1,9001,2,9001,9001,9001,1,736696.621527778,407
85274949,1,11,1,65,1,5,9001,2,1,9001,2,9001,9001,9001,1,736696.621527778,407
37783600,1,1,1,58,1,1,1,2,5,1,9001,9001,4,997,1,736696.699305556,323
37783600,1,2,1,59,1,997,9001,2,5,1,9001,9001,9001,997,4,736696.7,323
37783600,1,3,1,58,1,997,9001,2,4,9001,9001,9001,9001,997,3,736696.7,323
88729992,999,1,2,999,2,1,9001,2,5,1,9001,9001,9001,9001,1,736696.505555556,354
88729992,999,2,2,999,1,1,9001,9001,5,9001,9001,9001,9001,9001,2,736696.505555556,354
31929510,997,1,1,83,2,1,1,9001,5,1,9001,9001,9001,9001,1,736696.448611111,337
31929510,997,2,2,50,2,5,1,2,4,9001,2,9001,9001,9001,1,736696.45,337
31929510,997,3,2,35,2,5,1,2,4,9001,2,9001,9001,9001,1,736696.454861111,337
31929510,997,4,2,45,2,5,1,2,4,9001,2,9001,9001,9001,1,736696.457638889,337
31929510,997,5,2,30,1,5,1,2,3,9001,9001,3,9001,9001,2,736696.459722222,337
31929510,997,6,2,30,2,3,1,2,2,9001,9001,3,9001,9001,2,736696.461111111,337
31929510,997,7,2,30,1,3,1,2,3,9001,9001,3,9001,9001,2,736696.463194444,337
31929510,997,8,2,55,1,3,1,2,4,9001,2,9001,9001,9001,1,736696.465277778,337
31929510,997,9,2,55,1,997,9001,9001,2,9001,9001,9001,9001,997,4,736696.467361111,337
31929510,997,10,2,55,2,997,1,9001,4,9001,9001,9001,9001,997,4,736696.469444444,337
31929510,997,11,2,82.5,2,997,1,2,4,9001,9001,9001,9001,997,4,736696.470833333,337
31929510,997,12,2,47.5,2,997,1,2,4,9001,2,9001,9001,9001,1,736696.472916667,337
31929510,997,13,2,42.5,1,5,1,2,5,9001,2,9001,9001,9001,1,736696.473611111,337
31929510,997,14,2,50,1,5,1,9001,4,9001,2,9001,9001,9001,1,736696.474305556,337
31929510,997,15,2,50,2,997,1,2,2,9001,9001,9001,9001,997,2,736696.475694445,337
31929510,997,16,2,27.5,2,997,1,2,3,9001,9001,9001,9001,997,4,736696.477083333,337
31929510,997,17,2,25,1,997,1,2,2,9001,9001,9001,9001,997,4,736696.477777778,337
31929510,997,18,2,32.5,2,997,1,2,2,9001,9001,9001,9001,997,4,736696.482638889,337
31929510,997,19,2,42.5,1,997,1,2,2,9001,9001,9001,9001,997,4,736696.483333333,337
31929510,997,20,2,65,2,997,1,2,3,9001,9001,9001,9001,997,4,736696.484027778,337
60307151,1,1,2,65,999,997,9001,2,3,9001,9001,9001,9001,997,1,736696.657638889,368
60307151,1,2,1,30,1,1,9001,2,5,1,9001,9001,9001,9001,1,736696.657638889,368
60307151,1,3,1,39,2,1,9001,2,5,9001,9001,9001,9001,9001,1,736696.658333333,368
60307151,1,4,2,999,999,997,9001,9001,4,9001,9001,9001,9001,9001,1,736696.658333333,368
17426732,1,1,1,72,2,1,9001,2,3,1,9001,9001,9001,9001,1,736696.465277778,323
17426732,1,2,1,47,1,5,9001,2,4,9001,2,9001,9001,9001,1,736696.465972222,323
17426732,1,3,1,40,1,5,9001,2,4,9001,2,9001,9001,9001,2,736696.466666667,323
17426732,1,4,1,34,1,1,1,9001,3,1,9001,9001,9001,9001,1,736696.467361111,323
17426732,1,5,1,83,1,1,9001,2,3,1,9001,9001,9001,9001,1,736696.467361111,323
17426732,1,6,1,32,2,3,1,9001,4,9001,9001,3,9001,9001,2,736696.468055556,323
17426732,1,7,1,38,2,5,9001,2,4,9001,2,9001,9001,9001,1,736696.46875,323
17426732,1,8,1,44,2,5,9001,2,5,9001,2,9001,9001,9001,1,736696.469444444,323
17426732,1,9,1,35,2,5,1,9001,3,9001,2,9001,9001,9001,2,736696.469444444,323
91265091,997,1,1,66,2,1,9001,2,5,1,9001,9001,9001,9001,1,736696.542361111,355
91265091,997,2,1,33,1,1,9001,2,4,1,9001,9001,9001,9001,1,736696.543055556,355
91265091,997,3,1,30,1,1,9001,2,4,1,9001,9001,9001,9001,1,736696.54375,355
91265091,997,4,2,55,2,997,9001,2,1,9001,9001,9001,9001,997,2,736696.54375,355
91265091,997,5,2,65,2,997,9001,2,1,9001,9001,9001,9001,997,1,736696.54375,355
91265091,997,6,2,45,2,997,9001,2,1,9001,9001,9001,9001,997,1,736696.544444444,355
91265091,997,7,2,45,2,997,9001,2,1,9001,9001,9001,9001,997,1,736696.544444444,355
50618404,1,1,2,43,2,1,1,9001,1,1,9001,9001,9001,9001,1,736696.868055556,348
50618404,1,2,1,15,1,1,1,9001,1,1,9001,9001,9001,9001,1,736696.868055556,348
50618404,1,3,1,58,1,1,9001,2,1,1,9001,9001,9001,9001,1,736696.86875,348
87490160,999,1,1,21,2,1,9001,2,5,1,9001,9001,9001,9001,1,736696.61875,354
87490160,999,2,1,19,2,1,9001,2,5,1,9001,9001,9001,9001,1,736696.619444444,354
93931754,997,1,2,3,1,1,1,9001,3,1,9001,9001,9001,9001,1,736696.532638889,343
93931754,997,2,2,3,2,1,1,9001,3,1,9001,9001,9001,9001,1,736696.533333333,343
93931754,997,3,2,13,1,997,1,9001,3,9001,9001,9001,9001,997,3,736696.534027778,343
93931754,997,4,2,33,2,1,9001,2,4,1,9001,9001,9001,9001,1,736696.534722222,343
93931754,997,5,2,33,2,1,9001,2,4,1,9001,9001,9001,9001,1,736696.535416667,343
93931754,997,6,2,33,2,1,1,9001,4,1,9001,9001,9001,9001,1,736696.535416667,343
93931754,997,7,2,43,2,997,9001,2,2,9001,9001,9001,9001,997,3,736696.536111111,343
93931754,997,8,2,53,2,997,9001,2,1,9001,9001,9001,9001,997,2,736696.5375,343
93931754,997,9,2,58,2,997,9001,2,1,9001,9001,9001,9001,997,4,736696.5375,343
93931754,997,10,2,33,2,997,9001,2,1,9001,9001,9001,9001,997,2,736696.538194445,343
93931754,997,11,2,18,2,5,9001,2,2,9001,2,9001,9001,9001,1,736696.538888889,343
93931754,997,12,2,18,2,5,9001,2,2,9001,2,9001,9001,9001,1,736696.539583333,343
63521733,1,1,2,53,2,5,9001,2,4,9001,2,9001,9001,9001,1,736696.643055556,347
61270511,1,1,1,27,2,1,1,2,5,1,9001,9001,9001,9001,1,736696.463888889,348
61270511,1,2,2,43,1,997,9001,2,1,9001,9001,9001,9001,997,2,736696.465277778,348
61270511,1,3,2,33,2,997,9001,2,1,9001,9001,9001,9001,997,2,736696.465972222,348
61270511,1,4,2,33,2,997,9001,2,1,9001,9001,9001,9001,997,3,736696.466666667,348
61270511,1,5,2,48,2,997,9001,2,3,9001,9001,9001,9001,997,3,736696.467361111,348
22119973,1,1,2,48,2,5,9001,2,4,9001,2,9001,9001,9001,1,736696.503472222,321
22119973,1,2,2,38,2,5,9001,2,3,9001,2,9001,9001,9001,2,736696.504166667,321
22119973,1,3,2,48,2,5,9001,2,2,9001,2,9001,9001,9001,1,736696.504166667,321
22119973,1,4,2,48,2,1,9001,2,4,1,9001,9001,9001,9001,1,736696.50625,321
22119973,1,5,2,33,1,5,9001,2,3,9001,2,9001,9001,9001,1,736696.504861111,321
22119973,1,6,2,18,1,1,1,2,3,9001,2,9001,9001,9001,1,736696.50625,321
22119973,1,7,2,53,2,5,9001,2,1,9001,2,9001,9001,9001,1,736696.506944445,321
22119973,1,8,2,23,1,5,1,2,4,9001,2,9001,9001,9001,1,736696.506944445,321
22119973,1,9,2,53,1,997,9001,2,2,9001,9001,9001,9001,997,3,736696.507638889,321
74002564,999,1,1,45,2,997,9001,2,1,9001,9001,9001,9001,997,1,736696.491666667,354
74002564,999,2,1,43,2,997,1,9001,5,9001,9001,9001,9001,997,2,736696.491666667,354
74002564,999,3,1,43,2,997,1,9001,5,9001,9001,9001,9001,997,2,736696.492361111,354
74002564,999,4,1,18,1,1,1,9001,5,9001,9001,9001,9001,997,2,736696.492361111,354
99155650,1,1,1,23,2,1,1,9001,5,1,9001,9001,9001,9001,2,736696.499305556,354
99155650,1,2,1,54,1,1,9001,2,4,1,9001,9001,9001,9001,1,736696.5,354
99155650,1,3,2,47.5,2,997,9001,2,1,9001,9001,9001,9001,997,1,736696.5,354
99155650,1,4,2,47.5,9001,9001,9001,9001,9001,9001,9001,9001,9001,9001,9001,9001,9001
21654428,997,1,2,8,1,1,1,2,4,1,9001,9001,4,9001,1,736696.622916667,321
21654428,997,2,2,18,2,3,1,2,3,9001,9001,3,9001,9001,2,736696.625,321
21654428,997,3,2,43,2,1,1,2,4,1,9001,9001,9001,9001,1,736696.625694444,321
21654428,997,4,2,18,2,3,1,2,4,9001,9001,3,9001,9001,2,736696.625694444,321
21654428,997,5,2,18,1,3,9001,2,4,9001,9001,3,9001,9001,2,736696.626388889,321
21654428,997,6,2,18,2,3,1,2,2,9001,9001,3,9001,9001,2,736696.627083333,321
21654428,997,7,2,18,2,3,1,2,2,9001,9001,3,9001,9001,4,736696.627777778,321
21654428,997,8,2,13,2,1,1,2,3,1,9001,9001,9001,9001,1,736696.628472222,321
78886714,1,1,2,63,2,1,9001,2,2,1,9001,9001,9001,9001,1,736696.733333333,323
78886714,1,2,2,8,2,1,1,2,3,1,9001,9001,9001,9001,1,736696.735416667,323
78886714,1,3,2,8,2,1,1,2,3,1,9001,9001,9001,9001,1,736696.736111111,323
78886714,1,4,2,38,1,5,9001,2,3,9001,2,9001,9001,9001,2,736696.736805556,323
78886714,1,5,2,38,2,5,9001,2,5,9001,2,9001,9001,9001,2,736696.736805556,323
78886714,1,6,2,38,2,5,9001,2,4,9001,2,9001,9001,9001,2,736696.7375,323
78886714,1,7,2,48,1,5,9001,2,4,9001,2,9001,9001,9001,2,736696.738194444,323
78886714,1,8,2,43,2,5,9001,2,4,9001,2,9001,9001,9001,2,736696.738888889,323
78886714,1,9,2,43,2,5,9001,2,2,9001,2,9001,9001,9001,2,736696.738888889,323
78886714,1,10,2,53,2,5,9001,2,2,9001,2,9001,9001,9001,2,736696.739583333,323
78886714,1,11,2,33,2,997,9001,2,4,9001,9001,9001,9001,997,4,736696.745138889,323
78886714,1,12,2,33,2,997,9001,2,4,9001,9001,9001,9001,997,4,736696.745833333,323
78886714,1,13,2,33,2,997,9001,2,4,9001,9001,9001,9001,997,4,736696.745833333,323
78886714,1,14,2,33,2,997,9001,2,4,9001,9001,9001,9001,997,4,736696.745833333,323
78886714,1,15,2,33,2,997,9001,2,4,9001,9001,9001,9001,997,4,736696.745833333,323
78886714,1,16,2,33,2,997,9001,2,4,9001,9001,9001,9001,997,4,736696.746527778,323
78886714,1,17,2,48,2,5,9001,2,1,9001,2,9001,9001,9001,2,736696.743055556,323
78886714,1,18,2,48,1,5,9001,2,2,9001,2,9001,9001,9001,2,736696.74375,323
75606099,1,1,2,38,2,1,9001,2,5,1,9001,9001,9001,9001,1,736696.0125,323
75606099,1,2,2,13,1,1,9001,2,5,1,9001,9001,9001,9001,1,736696.013194444,323
50668489,997,1,1,47,1,1,9001,2,3,1,9001,9001,9001,9001,1,736696.640972222,393
50668489,997,2,1,39,2,1,1,9001,4,1,9001,9001,9001,9001,1,736696.641666667,393
50668489,997,3,1,82,1,1,9001,2,3,1,9001,9001,9001,9001,1,736696.641666667,393
50668489,997,4,1,17,2,1,9001,2,3,1,9001,9001,9001,9001,1,736696.641666667,393
50668489,997,5,1,77,2,1,9001,2,3,1,9001,9001,9001,9001,1,736696.642361111,393
50668489,997,6,1,9,2,3,9001,2,4,9001,9001,3,9001,9001,1,736696.642361111,393
50668489,997,7,1,8,1,3,9001,2,4,9001,9001,3,9001,9001,1,736696.642361111,393
50668489,997,8,1,25,1,1,9001,2,3,9001,9001,3,9001,9001,1,736696.643055556,393
50668489,997,9,1,8,2,997,9001,2,1,9001,9001,9001,9001,997,2,736696.643055556,393
50668489,997,10,1,8,2,997,9001,9001,1,9001,9001,9001,9001,997,2,736696.64375,393
85062676,1,1,1,92,2,1,1,2,5,1,9001,9001,9001,9001,1,736696.985416667,325
85062676,1,2,1,27,2,1,9001,2,5,1,9001,9001,9001,9001,1,736696.972222222,325
85062676,1,3,1,50,1,997,9001,2,1,9001,9001,9001,9001,997,4,736696.973611111,325
85062676,1,4,1,42,2,997,9001,2,1,9001,9001,9001,9001,997,2,736696.986805556,325
85062676,1,5,1,35,1,997,9001,2,1,9001,9001,9001,9001,997,1,736696.976388889,325
85062676,1,6,1,26,2,997,9001,2,1,9001,9001,9001,9001,997,2,736696.977777778,325
85062676,1,7,1,54,1,5,9001,2,3,9001,9001,9001,9001,997,4,736696.979861111,325
85062676,1,8,1,30,1,997,9001,2,3,9001,9001,9001,9001,997,1,736696.98125,325
85062676,1,9,1,65,2,997,9001,2,1,9001,9001,9001,9001,997,1,736696.982638889,325
85062676,1,10,1,50,2,997,9001,2,1,9001,9001,9001,9001,997,2,736696.986111111,325
75580612,997,1,1,12,1,1,1,2,4,1,9001,9001,9001,997,1,736696.652083333,348
75580612,997,2,1,7,2,1,1,2,4,1,9001,9001,9001,997,1,736696.652777778,348
75580612,997,3,2,42.5,2,997,1,2,3,9001,9001,9001,9001,997,1,736696.654861111,348
75580612,997,4,2,50,1,997,9001,2,3,9001,9001,9001,9001,997,2,736696.653472222,348
35366189,1,1,1,40,2,5,9001,2,5,9001,9001,9001,9001,9001,1,736696.6875,348
35366189,1,2,1,41,1,5,9001,2,5,9001,2,9001,9001,9001,1,736696.688194444,348
35366189,1,3,1,38,2,5,9001,2,5,9001,2,9001,9001,9001,1,736696.688888889,348
35366189,1,4,1,41,2,5,9001,2,5,9001,2,9001,9001,9001,1,736696.688888889,348
35366189,1,5,1,45,2,5,9001,2,5,9001,2,9001,9001,9001,1,736696.689583333,348
35366189,1,6,1,30,1,5,9001,2,5,9001,2,9001,9001,9001,1,736696.689583333,348
35366189,1,7,1,36,2,5,9001,2,5,9001,2,9001,9001,9001,999,736696.689583333,348
35366189,1,8,2,37.5,2,5,9001,2,5,9001,2,9001,9001,9001,999,736696.690277778,348
35366189,1,9,2,32.5,1,997,9001,2,5,9001,2,9001,9001,9001,1,736696.690972222,348
35366189,1,10,2,42.5,2,5,9001,2,5,9001,2,9001,9001,9001,1,736696.690972222,348
35366189,1,11,1,28,2,5,9001,2,5,9001,2,9001,9001,9001,1,736696.691666667,348
35366189,1,12,2,42.5,1,5,9001,2,5,9001,2,9001,9001,9001,1,736696.692361111,348
35366189,1,13,2,42.5,2,5,9001,2,5,9001,2,9001,9001,9001,1,736696.692361111,348
35366189,1,14,2,47.5,1,5,9001,2,5,9001,2,9001,9001,9001,999,736696.692361111,348
62826765,997,1,2,63,2,1,1,9001,5,1,9001,9001,9001,9001,1,736696.446527778,331
77166129,1,1,2,999,2,997,9001,2,1,9001,9001,9001,9001,997,5,736696.460416667,329
77166129,1,2,2,43,1,5,9001,2,2,9001,2,9001,9001,9001,1,736696.461111111,329
77166129,1,3,2,999,1,5,9001,2,2,9001,2,9001,9001,9001,1,736696.461111111,329
77166129,1,4,2,999,2,997,9001,2,1,9001,9001,9001,9001,997,5,736696.461805556,329
77166129,1,5,2,43,2,1,9001,2,4,1,9001,9001,9001,997,1,736696.4625,329
77166129,1,6,2,13,1,1,1,2,4,1,9001,9001,9001,9001,1,736696.4625,329
77166129,1,7,2,13,1,1,9001,2,3,1,9001,9001,9001,9001,1,736696.463194444,329
18994564,1,1,2,33,1,1,1,9001,4,1,9001,9001,9001,9001,1,736696.902083333,334
80595998,1,1,1,47,2,5,1,2,4,1,2,9001,4,9001,1,736696.507638889,364
80595998,1,2,1,5,1,999,1,9001,4,1,9001,9001,9001,9001,1,736696.508333333,364
79679001,1,1,2,53,2,1,1,2,5,1,9001,9001,9001,9001,1,736696.582638889,343
79679001,1,2,2,18,2,1,1,2,4,1,9001,9001,9001,9001,1,736696.583333333,343
79679001,1,3,2,18,1,1,1,2,3,1,9001,9001,9001,9001,1,736696.583333333,343
79679001,1,4,2,63,1,1,1,2,4,1,9001,9001,9001,9001,1,736696.584027778,343
79679001,1,5,2,63,2,1,1,2,4,1,9001,9001,9001,9001,1,736696.584722222,343
79679001,1,6,2,33,2,5,9001,2,5,9001,2,9001,9001,9001,1,736696.585416667,343
79679001,1,7,2,23,2,5,9001,2,5,9001,2,9001,9001,9001,1,736696.586111111,343
79679001,1,8,2,53,2,5,9001,2,5,9001,2,9001,9001,9001,1,736696.586111111,343
79679001,1,9,2,53,2,997,9001,2,4,9001,9001,9001,9001,997,3,736696.586805556,343
79679001,1,10,2,38,2,997,9001,2,4,9001,9001,9001,9001,997,3,736696.5875,343
79679001,1,11,2,58,2,997,9001,2,4,9001,9001,9001,9001,997,3,736696.589583333,343
79679001,1,12,2,28,2,997,9001,2,4,9001,9001,9001,9001,997,3,736696.590972222,343
10667596,1,1,2,53,1,1,1,2,3,1,9001,9001,9001,9001,1,736696.947222222,328
10667596,1,2,2,18,2,5,9001,2,4,9001,2,9001,9001,9001,1,736696.949305556,328
10667596,1,3,2,18,1,5,9001,2,2,9001,2,9001,9001,9001,1,736696.950694444,328
10667596,1,4,2,18,1,5,9001,2,3,9001,2,9001,9001,997,2,736696.951388889,328
10667596,1,5,2,48,2,5,9001,2,2,9001,2,9001,9001,9001,1,736696.952777778,328
40283356,999,1,2,40,2,999,9001,2,1,9001,9001,9001,9001,997,2,736696.516666667,355
40283356,999,2,2,54,2,997,9001,2,4,9001,9001,9001,9001,997,2,736696.51875,355
40283356,999,3,2,55,2,999,9001,2,4,9001,9001,9001,9001,997,2,736696.519444444,355
40283356,999,4,1,67,2,997,9001,2,4,9001,9001,9001,9001,997,2,736696.519444444,355
40283356,999,5,1,65,2,997,9001,2,4,9001,9001,9001,9001,997,2,736696.519444444,355
61949230,997,1,1,85,2,1,9001,2,2,1,9001,9001,9001,9001,1,736696.679861111,354
61949230,997,2,1,58,2,1,9001,2,3,1,9001,9001,9001,9001,1,736696.679861111,354
61949230,997,3,1,26,1,1,9001,2,3,1,9001,9001,9001,9001,1,736696.679861111,354
61949230,997,4,1,23,1,1,9001,2,3,9001,9001,3,9001,9001,1,736696.680555556,354
61949230,997,5,1,42,2,5,9001,2,2,9001,2,9001,9001,9001,1,736696.68125,354
61949230,997,6,2,43.5,1,997,9001,2,2,9001,9001,9001,9001,997,2,736696.68125,354
61949230,997,7,2,43.5,1,997,9001,2,1,9001,9001,9001,9001,997,3,736696.681944444,354
61949230,997,8,2,67.5,1,5,9001,2,2,9001,2,9001,9001,9001,4,736696.681944444,354
30993804,1,1,1,9,1,1,1,9001,3,1,9001,9001,9001,9001,1,736696.984722222,355
43217961,1,1,1,31,1,1,1,2,5,1,9001,9001,9001,9001,1,736696.549305556,334
43217961,1,2,1,23,1,5,9001,2,4,9001,2,9001,9001,9001,1,736696.547222222,334
43217961,1,3,1,55,1,5,9001,2,2,9001,2,9001,9001,9001,1,736696.525,334
43217961,1,4,1,31,1,5,9001,2,1,9001,2,9001,9001,9001,1,736696.538888889,334
43217961,1,5,2,38,2,5,9001,2,1,9001,2,9001,9001,9001,1,736696.528472222,334
43217961,1,6,2,33,2,997,9001,2,1,9001,9001,9001,9001,997,2,736696.530555556,334
43217961,1,7,2,18,2,997,9001,2,1,9001,9001,9001,9001,9001,2,736696.532638889,334
43217961,1,8,2,58,1,997,9001,2,1,9001,9001,9001,9001,997,2,736696.540277778,334
43217961,1,9,2,43,2,997,9001,2,1,9001,9001,9001,9001,997,2,736696.556944444,334
43217961,1,10,2,58,1,997,9001,2,1,9001,9001,9001,9001,997,1,736696.5375,334
43217961,1,11,2,38,2,997,9001,2,1,9001,9001,9001,9001,997,2,736696.54375,334
46676194,1,1,1,46,2,1,1,2,5,1,9001,9001,9001,9001,1,736696.7125,332
91702300,1,1,1,28,2,5,9001,9001,5,9001,2,9001,9001,9001,1,736696.908333333,349
71707892,997,1,1,26,1,1,1,2,4,1,9001,9001,4,9001,1,736696.68125,368
71707892,997,2,1,1,2,1,1,9001,4,1,9001,9001,9001,9001,1,736696.681944444,368
71707892,997,3,2,65,1,1,1,2,4,1,9001,9001,9001,9001,1,736696.681944444,368
71707892,997,4,2,65,2,1,1,2,4,1,9001,9001,9001,9001,1,736696.681944444,368
71707892,997,5,2,55,2,1,1,9001,4,9001,9001,9001,9001,9001,1,736696.682638889,368
71707892,997,6,2,25,2,5,9001,2,3,9001,2,9001,9001,9001,1,736696.682638889,368
71707892,997,7,2,45,2,3,9001,2,3,9001,9001,9001,9001,9001,1,736696.682638889,368
71707892,997,8,2,45,2,5,9001,2,3,9001,2,9001,9001,9001,1,736696.683333333,368
71707892,997,9,2,55,2,5,9001,2,3,9001,2,9001,9001,9001,1,736696.683333333,368
71707892,997,10,2,65,1,5,9001,2,2,9001,9001,9001,9001,9001,1,736696.683333333,368
71707892,997,11,2,27.5,2,5,9001,2,3,9001,9001,9001,9001,9001,1,736696.684027778,368
71707892,997,12,2,35,2,5,9001,2,3,9001,9001,9001,9001,9001,1,736696.684027778,368
71707892,997,13,2,25,2,1,1,2,3,1,9001,9001,9001,9001,2,736696.686805556,368
71707892,997,14,2,35,2,1,9001,2,3,1,9001,9001,9001,9001,2,736696.6875,368
89989315,1,1,1,68,2,1,1,2,5,1,9001,9001,9001,9001,1,736696.516666667,354
19787052,997,1,2,63,1,997,9001,2,4,9001,9001,9001,9001,997,2,736696.743055556,326
10946094,1,1,1,53,2,1,1,2,1,1,9001,9001,9001,9001,1,736696.742361111,326
63833365,1,1,1,61,1,997,9001,2,3,9001,9001,9001,9001,997,3,736696.621527778,354
63833365,1,2,1,50,2,999,9001,2,2,9001,9001,9001,9001,997,1,736696.622222222,354
