participant_code,mode_survey,time_first_access,time_last_update,duration_survey_hrs
38500397,2,736329.002060185,736336.455856481,178.891111110337
70586548,2,736332.992916667,736332.998599537,0.13638888951391
99127219,2,736331.659953704,736389.463981482,1387.29666666593
40272308,2,736328.85806713,736328.866574074,0.204166665673256
58573950,2,736328.527511574,736328.53349537,0.143611111678183
11776171,2,736340.460578704,736340.472939815,0.296666666865349
32488774,2,736328.973449074,736328.97630787,0.068611110560596
33820112,2,736329.434490741,736329.443287037,0.211111111566424
54787848,2,736329.875960648,736339.967638889,242.200277776457
40232281,2,736331.906319444,736331.910717593,0.105555555783212
15264221,2,736328.57880787,736337.58869213,216.237222220749
28989980,2,736328.590486111,736328.596319444,0.140000000596046
75374365,2,736331.946400463,736331.953402778,0.16805555485189
79524265,2,736337.739826389,736337.74587963,0.145277777686715
55212238,2,736331.991898148,736332.003946759,0.289166665636003
55235710,1,736355.699814815,736355.714953704,0.36333333235234
59235352,1,736365.519733796,736365.524282407,0.109166666865349
55860631,1,736356.494988426,736356.498449074,0.0830555576831102
33440850,2,736332.951006944,736332.95693287,0.142222221940756
45740273,2,736329.752141204,736336.944282407,172.61138888821
31623010,1,736379.677719907,736392.541053241,308.720000001602
90532298,2,736333.954513889,736333.963842593,0.223888887092471
32342024,2,736342.371909722,736342.376064815,0.0997222233563662
38819323,2,736331.9840625,736332.011574074,0.660277778282762
32179276,2,736332.563587963,736332.568344907,0.114166664890945
75378155,2,736329.680949074,736332.01943287,56.1236111093313
88128462,1,736371.743402778,736371.748738426,0.128055553883314
87185536,2,736328.537395833,736340.590358796,289.271111112088
22411792,2,736329.074282407,736332.408969907,80.0325000006706
96317123,2,736328.950231481,736328.959780093,0.229166666977108
51621637,2,736340.675497685,736340.681006944,0.132222220301628
95096829,1,736365.746157407,736365.750358796,0.100833334028721
96471446,2,736340.8740625,736340.885034722,0.263333335518837
19555774,1,736365.514236111,736365.518530093,0.10305555537343
67484458,1,736355.685300926,736355.690763889,0.131111109629273
94349633,2,736337.895393519,736337.901423611,0.144722222350538
48885926,1,736337.844849537,736392.534652778,1312.5552777797
46077422,2,736330.689236111,736330.717847222,0.686666666530073
40940069,2,736328.618854167,736328.640833333,0.527499999850988
50139229,1,736358.681689815,736358.683356481,0.0400000009685755
46360894,2,736348.786087963,736348.792268518,0.148333333432674
81832556,2,736329.43869213,736329.442222222,0.0847222208976746
47545727,1,736355.650798611,736355.654548611,0.090000000782311
88157888,2,736328.613958333,736331.766006944,75.6491666659713
85756290,2,736331.933657407,736331.938981481,0.127777777612209
73051890,1,736355.655636574,736355.662280093,0.159444445744157
40905140,1,736356.485925926,736356.492546296,0.158888890407979
34773346,1,736365.537141204,736365.543460648,0.151666668243706
34794436,2,736328.703923611,736328.711956018,0.192777777090669
17824455,2,736346.43818287,736346.447025463,0.212222222238779
60588645,2,736328.707881944,736335.945810185,173.710277776234
31334995,2,736333.363900463,736335.689791667,55.8213888891041
66166471,2,736331.919756944,736335.846643519,94.2452777791768
39341446,2,736331.6625,736331.683125,0.495000000111759
79490344,1,736356.476585648,736356.481203704,0.110833332873881
12818986,1,736356.513599537,736356.518101852,0.108055553399026
90218127,1,736355.692546296,736355.699085648,0.156944445334375
12808049,2,736336.756828704,736336.761574074,0.11388888861984
87746186,2,736335.723368056,736335.751666667,0.679166668094695
90496219,2,736339.861539352,736340.842997685,23.554999999702
50322326,2,736337.52380787,736337.539375,0.37361111305654
57896969,2,736353.950659722,736353.958576389,0.190000000409782
28422326,2,736343.907303241,736343.914155093,0.164444443769753
22886585,2,736335.696388889,736335.700636574,0.101944444701076
75583332,2,736340.612777778,736340.619166667,0.153333331458271
23631969,2,736336.953298611,736341.919594907,119.191111112013
17175713,2,736335.817361111,736335.834895833,0.420833333395422
85945794,2,736351.67349537,736392.704108796,984.73472222127
92990664,1,736358.648668982,736358.651990741,0.0797222228720784
56216631,2,736337.988634259,736338.002141204,0.324166668578982
49226652,2,736340.380231482,736340.388900463,0.208055555820465
71239692,1,736365.429479167,736365.450335648,0.5005555562675
77647346,2,736349.583993056,736349.593842593,0.236388889141381
30881166,2,736340.823159722,736340.82619213,0.07277777697891
47790815,1,736365.476527778,736365.487268519,0.257777779363096
17604612,2,736352.574386574,736352.582418981,0.192777777090669
37420699,2,736340.436666667,736340.449699074,0.312777777202427
10105130,1,736365.462372685,736365.466226852,0.0924999983981252
89070958,2,736341.346736111,736341.350578704,0.0922222221270204
52526919,1,736365.467372685,736365.475625,0.198055554181337
41893194,1,736371.733101852,736371.742766204,0.231944443657994
29903147,1,736365.413726852,736365.419201389,0.131388888694346
72754022,2,736338.563657407,736341.425949074,68.695000000298
73474238,2,736337.859305556,736337.877141204,0.428055555559695
35257030,2,736337.965775463,736337.973993056,0.197222222574055
76973593,1,736358.683576389,736358.687696759,0.0988888889551163
98316982,2,736355.904236111,736355.909189815,0.118888889439404
57487336,1,736365.450763889,736365.454201389,0.0824999995529652
77069618,2,736342.634189815,736342.645046296,0.260555556043983
46221582,2,736350.850648148,736350.860590278,0.238611113280058
75747938,2,736340.817604167,736340.822337963,0.113611109554768
34353107,2,736340.751053241,736340.798472222,1.13805555459112
77725637,2,736341.848159722,736341.853819444,0.135833334177732
28350064,2,736344.857037037,736344.868726852,0.28055555652827
24370596,1,736365.64375,736365.648680556,0.118333331309259
11658139,2,736352.025983796,736392.728321759,976.856111110188
83732108,2,736349.965960648,736349.977199074,0.26972222328186
78027519,2,736350.96775463,736350.9746875,0.166388888843358
63745362,2,736341.580474537,736341.600763889,0.486944446340203
25074113,2,736351.936006944,736351.94537037,0.224722224287689
51758126,1,736365.664525463,736365.670949074,0.15416666585952
30864972,1,736365.420243056,736365.428761574,0.204444444738328
47837972,1,736365.71599537,736365.739293981,0.559166665188968
24620397,2,736342.871724537,736342.885810185,0.338055557571352
73647579,2,736342.895173611,736342.905023148,0.236388889141381
69137285,1,736365.736724537,736365.73974537,0.0725000007078052
72028257,2,736350.86849537,736393.614270833,1025.89861111064
54279943,1,736365.702615741,736365.70869213,0.145833333022892
21476608,2,736350.868564815,736350.880185185,0.278888890519738
35145881,2,736344.758275463,736344.779733796,0.514999997802079
87190434,2,736344.74744213,736344.760162037,0.305277775973082
66912749,1,736365.672048611,736365.683136574,0.266111112199724
17984165,2,736349.86744213,736349.8809375,0.32388888951391
46957455,2,736344.878946759,736346.871724537,47.8266666652635
64422886,2,736344.477326389,736344.507210648,0.717222221195698
70740449,2,736350.990729167,736351.000578704,0.236388889141381
92079058,1,736365.685706018,736365.697951389,0.293888890184462
80649207,2,736342.702094907,736344.748634259,49.1169444434345
89781724,1,736375.679085648,736375.685509259,0.15416666585952
87169149,2,736351.155358796,736351.161770833,0.153888889588416
47447435,2,736342.593935185,736342.601180556,0.173888887278736
81947762,2,736342.735555556,736344.903842593,52.0388888893649
90670934,2,736344.957199074,736344.964490741,0.175000000745058
95067460,2,736344.933449074,736344.942164352,0.20916666649282
34506763,2,736356.91943287,736356.923831019,0.105555555783212
64643736,2,736383.455115741,736383.460798611,0.13638888951391
33731847,2,736382.879189815,736382.904456018,0.606388888321817
95329905,1,736365.634513889,736365.642199074,0.184444444254041
23440991,2,736354.564837963,736354.923645833,8.61138888727874
59720104,2,736363.387511574,736363.3990625,0.277222221717238
90667744,2,736352.683460648,736353.907395833,29.3744444428012
51273253,2,736353.894363426,736356.544803241,63.6105555547401
92903080,2,736354.873090278,736354.884259259,0.268055554479361
86572350,1,736365.545046296,736365.548518519,0.0833333339542151
35472160,2,736382.943900463,736382.953541667,0.231388888321817
41655665,2,736357.398680556,736357.40880787,0.243055555969477
20931383,1,736365.507314815,736365.513726852,0.153888889588416
99507885,2,736355.990266204,736355.995046296,0.11472222302109
89542296,2,736378.925358796,736378.934155093,0.211111111566424
62568804,2,736356.621840278,736356.665914352,1.05777777638286
13376654,2,736359.518518519,736359.527372685,0.212499998509884
35951820,2,736358.578958333,736361.428622685,68.3919444428757
32119336,1,736365.709340278,736365.714039352,0.112777777947485
68933514,1,736392.44369213,736392.452037037,0.200277778320014
29399075,2,736362.521539352,736362.532650463,0.266666664741933
38120101,1,736375.67181713,736375.676423611,0.110555556602776
11170632,2,736376.83318287,736376.849849537,0.399999998509884
55377154,1,736389.443981481,736389.448611111,0.111111111938953
46025078,2,736359.918032407,736359.937951389,0.47805555537343
40026972,2,736361.61869213,736361.624409722,0.137222221121192
10605717,2,736361.813969907,736361.822638889,0.208055555820465
76349818,1,736396.49275463,736396.495590278,0.0680555580183864
57646962,2,736365.714074074,736365.730416667,0.392222223803401
51816850,2,736391.824583333,736391.830266204,0.13638888951391
54164281,2,736387.855810185,736387.871643519,0.380000000819564
75567684,1,736399.42431713,736399.436331019,0.288333334028721
97137749,2,736392.840416667,736392.867349537,0.646388889290392
